Episode,Time,Character,Type of Roll,Total Value,Natural Value,Crit?,Damage Dealt,# Kills,Notes
C2E015,2:52:01,Nott,Attack,Unknown,Unknown,,,,Disregarded due to advantage
C2E015,2:52:01,Nott,Attack,24,18,,,,Hand Crossbow with advantage
C2E015,2:52:05,Nott,Damage,7,,,7 to Gelatinous Cube,,
C2E015,2:52:44,Fjord,Spell Attack,Unknown,Unknown,,,,Disregarded due to advantage
C2E015,2:52:44,Fjord,Spell Attack,25,19,,,,Eldritch Blast with advantage
C2E015,2:52:49,Fjord,Damage,14,,,14 Force to Gelatinous Cube,,
C2E015,2:59:42,Beau,Attack,21,15,,,,Staff
C2E015,2:59:47,Beau,Damage,9,,,9 to Gelatinous Cube,,
C2E015,3:00:05,Beau,Attack,24,18,,,,Unarmed Strike
C2E015,3:00:08,Beau,Damage,5,,,5 to Gelatinous Cube,,
C2E015,3:00:15,Beau,Attack,11,5,,,,Unarmed Strike
C2E015,3:00:18,Beau,Damage,7,,,7 to Gelatinous Cube,,
C2E015,3:00:59,Yasha,Attack,Unknown,Unknown,,,,Disregarded due to advantage
C2E015,3:00:59,Yasha,Attack,20,15,,,,Greatsword Reckless
C2E015,3:01:22,Yasha,Damage,22,,,22 to Gelatinous Cube,1,"With Divine Fury, HDYWTDT"
C2E015,3:06:23,Fjord,Healing,6,,,,,"Potion of Regular Healing, Jester heals 6 points"
C2E015,3:08:49,Caleb,Intelligence,20,15,,,,
C2E015,3:19:12,Nott,Investigation,13,8,,,,
C2E015,3:21:19,Fjord,Healing,7,,,,,"Potion of Regular Healing, Jester heals 7 points"
C2E015,3:22:11,Fjord,Perception,14,14,,,,
C2E015,3:22:52,Molly,Perception,19,16,,,,
C2E015,3:23:01,Yasha,Perception,17,,,,,
C2E015,3:24:01,Fjord,Arcana,21,17,,,,
C2E015,3:28:25,Nott,Investigation,Unknown,Unknown,,,,Disregarded due to disadvantage
C2E015,3:28:25,Nott,Investigation,19,14,,,,With disadvantage
C2E015,3:30:33,Caleb,Investigation,Nat20,20,,,,
C2E016,0:16:00,Beau,Wisdom Save,9,6,,,,Against Whispers of Madness
C2E016,0:16:02,Jester,Wisdom Save,15,9,,,,Against Whispers of Madness
C2E016,0:16:04,Yasha,Wisdom Save,14,15,,,,Against Whispers of Madness
C2E016,0:16:49,Beau,Attack,10,4,,,,Staff
C2E016,0:17:18,Jester,Initiative,Nat1,1,,,,
C2E016,0:17:19,Fjord,Initiative,Nat1,1,,,,
C2E016,0:17:39,Nott,Initiative,22,18,,,,
C2E016,0:17:45,Yasha,Initiative,19,17,,,,
C2E016,0:18:04,Beau,Initiative,8,2,,,,
C2E016,0:18:06,Caleb,Initiative,6,5,,,,
C2E016,0:18:07,Molly,Initiative,5,2,,,,
C2E016,0:21:05,Yasha,Attack,18,13,,,,Moon-touched Greatsword
C2E016,0:21:31,Yasha,Damage,10,,,10 to Siff,,
C2E016,0:24:50,Nott,Attack,14,8,,,,Hand Crossbow SA
C2E016,0:24:55,Molly,Wisdom Save,Nat20,20,,,,Against Howling Babble
C2E016,0:25:08,Nott,Damage,18,,,9 (18/2) to Siff,,
C2E016,0:25:40,Fjord,Wisdom Save,17,16,,,,Against Howling Babble
C2E016,0:25:42,Beau,Wisdom Save,Nat1,1,,,,Against Howling Babble
C2E016,0:25:47,Caleb,Wisdom Save,14,9,,,,Against Howling Babble
C2E016,0:25:48,Nott,Wisdom Save,Nat1,1,,,,Against Howling Babble
C2E016,0:25:53,Jester,Wisdom Save,12,6,,,,Against Howling Babble
C2E016,0:25:57,Yasha,Wisdom Save,8,9,,,,Against Howling Babble
C2E016,0:28:40,Molly,Attack,Unknown,Unknown,,,,Disregarded due to disadvantage
C2E016,0:28:40,Molly,Attack,9,4,,,,Scimitar with disadvantage
C2E016,0:28:55,Molly,Attack,Unknown,Unknown,,,,Disregarded due to disadvantage
C2E016,0:28:55,Molly,Attack,Nat1,1,,,,Scimitar with disadvantage
C2E016,0:29:47,Fjord,Spell Attack,Unknown,Unknown,,,,Disregarded due to disadvantage
C2E016,0:29:47,Fjord,Spell Attack,9,3,,,,Eldritch Blast with disadvantage
C2E016,0:33:33,Yasha,Attack,18,13,,,,Moon-touched Sword AoO
C2E016,0:34:16,Yasha,Damage,20,,,20 to Siff,,
C2E016,0:35:16,Beau,Attack,16,10,,,,Holy Water Ranged Attack
C2E016,0:35:23,Beau,Damage,8,,,8 Radiant to Siff,,
C2E016,0:36:11,Beau,Attack,19,13,,,,Unarmed Strike
C2E016,0:36:13,Beau,Attack,15,9,,,,Unarmed Strike
C2E016,0:36:22,Beau,Damage,12,,,6 (12/2) to Siff,,
C2E016,0:37:42,Caleb,Damage,11,,,5 (11/2) Fire to Siff,,Burning Hands
C2E016,0:39:12,Molly,Attack,15,10,,,,Scimitar
C2E016,0:39:15,Molly,Attack,8,3,,,,Scimitar
C2E016,0:39:41,Molly,Damage,11,,,8 [2 (5/2) Slashing + 6 Radiant] to Siff,,
C2E016,0:42:34,Fjord,Spell Attack,Unknown,Unknown,,,,Disregarded due to disadvantage
C2E016,0:42:34,Fjord,Spell Attack,14,8,,,,Eldritch Blast with disadvantage
C2E016,0:42:42,Fjord,Damage,14,,,14 to Urn 3,1,Will-o'-Wisp 3 dies
C2E016,0:43:35,Nott,Attack,22,16,,,,Hand Crossbow
C2E016,0:44:10,Nott,Damage,6,,,6 to Urn 1,1,Will-o'-Wisp 1 dies
C2E016,0:44:37,Nott,Attack,Unknown,Unknown,,,,Disregarded due to disadvantage
C2E016,0:44:37,Nott,Attack,19,13,,,,Hand Crossbow with disadvantage
C2E016,0:44:43,Nott,Damage,7,,,7 to Urn 2,1,Will-o'-Wisp 2 dies
C2E016,0:45:24,Yasha,Attack,19,14,,,,Moon-touched Greatsword
C2E016,0:45:42,Yasha,Damage,14,,,14 to Siff,,
C2E016,0:47:17,Fjord,Attack,14,7,,,,Wastehunter Blade AoO
C2E016,0:47:52,Caleb,Wisdom Save,Nat20,20,,,,Against Howling Babble
C2E016,0:47:56,Fjord,Wisdom Save,18,17,,,,Against Howling Babble
C2E016,0:48:00,Beau,Wisdom Save,5,2,,14 Psychic to Beau,,Against Howling Babble
C2E016,0:48:02,Nott,Wisdom Save,11,11,,14 Psychic to Nott,,Against Howling Babble
C2E016,0:48:50,Jester,Wisdom Save,10,4,,14 Psychic to Jester,,Against Howling Babble
C2E016,0:48:53,Molly,Wisdom Save,18,13,,,,Against Howling Babble
C2E016,0:48:55,Yasha,Wisdom Save,4,5,,14 Psychic to Yasha,,Against Howling Babble
C2E016,0:49:48,Molly,Attack,20,15,,,,Scimitar AoO
C2E016,0:49:54,Molly,Damage,10,,,7 [2 (5/2) Slashing + 5 Radiant] to Siff,,HDYWTDT
C2E016,0:51:04,Caleb,Perception,13,10,,,,
C2E016,0:51:58,Caleb,Spell Attack,Unknown,Unknown,,,,Disregarded due to disadvantage
C2E016,0:51:58,Caleb,Spell Attack,10,3,,,,Fire Bolt with disadvantage
C2E016,0:52:24,Molly,Healing,6,,,,,"Potion of Regular Healing, Jester heals 6 points, is conscious"
C2E016,0:53:54,Jester,Investigation,3,2,,,,
C2E016,0:54:16,Fjord,Spell Attack,Unknown,Unknown,,,,Disregarded due to disadvantage
C2E016,0:54:16,Fjord,Spell Attack,19,13,,,,Eldritch Blast with disadvantage
C2E016,0:54:24,Fjord,Damage,11,,,11 to Urn 4,1,Will-o'-Wisp 4 dies
C2E016,0:55:48,Caleb,Intelligence,15,10,,,,
C2E016,0:55:51,Molly,Religion,Unknown,Unknown,,,,Disregarded due to advantage
C2E016,0:55:51,Molly,Religion,12,12,,,,With advantage
C2E016,0:56:45,Beau,Wisdom Save,16,13,,,,Against Whispers of Madness
C2E016,0:56:45,Yasha,Wisdom Save,7,8,,,,Against Whispers of Madness
C2E016,0:57:37,Yasha,Attack,Unknown,Unknown,,,,Disregarded due to disadvantage
C2E016,0:57:37,Yasha,Attack,11,6,,,,Moon-touched Greatsword with disadvantage
C2E016,0:59:48,Beau,Athletics,6,2,,,,
C2E016,1:01:25,Jester,Healing,10,,,,,"Healing Word (2nd), Yasha heals 10 points, is conscious"
C2E016,1:01:53,Jester,Athletics,16,13,,,,
C2E016,1:03:11,Molly,Attack,Unknown,Unknown,,,,Disregarded due to disadvantage
C2E016,1:03:11,Molly,Attack,13,8,,,,Scimitar with disadvantage
C2E016,1:03:21,Molly,Damage,8,,,8 to Siff's Urn,,
C2E016,1:03:35,Molly,Attack,Unknown,Unknown,,,,Disregarded due to disadvantage
C2E016,1:03:35,Molly,Attack,17,12,,,,Scimitar with disadvantage
C2E016,1:03:41,Molly,Damage,5,,,5 to Siff's Urn,1,Siff dies
C2E016,1:04:55,Molly,Hit Dice,Unknown,Unknown,,,,
C2E016,1:04:55,Nott,Hit Dice,Unknown,Unknown,,,,
C2E016,1:04:55,Jester,Hit Dice,Unknown,Unknown,,,,
C2E016,1:04:55,Fjord,Hit Dice,Unknown,Unknown,,,,
C2E016,1:04:55,Yasha,Hit Dice,Unknown,Unknown,,,,
C2E016,1:04:55,Beau,Hit Dice,Unknown,Unknown,,,,
C2E016,1:05:49,Nott,Acrobatics,10,4,,,,
C2E016,1:08:07,Nott,Investigation,Nat1,1,,,,
C2E016,1:09:27,Nott,Constitution Save,4,2,,9 Poison to Nott,,"Against trap, Nott is poisoned"
C2E016,1:11:07,Nott,Arcana,Nat1,1,,,,
C2E016,1:12:43,Fjord,Arcana,17,15,,,,
C2E016,1:14:36,Beau,Investigation,21,17,,,,
C2E016,1:15:41,Beau,Arcana,4,2,,,,Disregarded due to advantage
C2E016,1:15:41,Beau,Arcana,13,11,,,,With advantage
C2E016,1:17:14,Fjord,Perception,13,13,,,,
C2E016,1:18:29,Jester,Medicine,21,15,,,,
C2E016,1:32:09,Caleb,Religion,15,,,,,
C2E016,1:32:11,Molly,Religion,Nat1,1,,,,
C2E016,1:32:45,Fjord,Religion,20,18,,,,
C2E016,1:34:44,Caleb,Insight,20,15,,,,
C2E016,1:35:48,Fjord,Intelligence,Nat1,1,,,,
C2E016,1:42:53,Nott,Survival,18,18,,,,
C2E016,1:46:03,Jester,Constitution,16,14,,,,
C2E016,1:47:24,Jester,Perception,10,6,,,,
C2E016,1:47:32,Molly,Perception,10,7,,,,
C2E016,1:48:38,Molly,Persuasion,16,16,,,,
C2E016,1:49:22,Jester,Strength,Unknown,Unknown,,,,Disregarded due to advantage
C2E016,1:49:22,Jester,Strength,21,18,,,,With advantage
C2E016,1:51:57,Molly,Investigation,7,7,,,,
C2E016,1:52:34,Fjord,Investigation,23,19,,,,
C2E016,1:53:40,Molly,Medicine,12,9,,,,
C2E016,1:53:25,Molly,Investigation,Unknown,Unknown,,,,Disregarded due to advantage
C2E016,1:53:25,Molly,Investigation,18,18,,,,With advantage
C2E016,1:57:33,Jester,Constitution,17,15,,,,
C2E016,2:24:14,Caleb,Insight,10,5,,,,
C2E016,2:25:30,Molly,Insight,Nat1,1,,,,
C2E016,2:30:26,Yasha,Strength,20,17,,,,
C2E016,2:30:26,Jester,Strength,5,2,,,,
C2E016,2:31:54,Fjord,Stealth,Unknown,Unknown,,,,Disregarded due to advantage
C2E016,2:31:54,Fjord,Stealth,17,17,,,,With advantage
C2E016,2:31:56,Beau,Stealth,24,18,,,,
C2E016,2:31:57,Jester,Stealth,12,8,,,,
C2E016,2:31:59,Molly,Stealth,21,18,,,,
C2E016,2:32:37,Jester,Constitution,13,11,,,,
C2E016,2:32:37,Yasha,Constitution,7,5,,,,
C2E016,2:35:46,Frumpkin,Perception,Unknown,Unknown,,,,Disregarded due to disadvantage
C2E016,2:35:46,Frumpkin,Perception,5,2,,,,With disadvantage
C2E016,2:41:55,Nott,Deception,9,12,,,,
C2E016,2:43:05,Jester,Deception,16,13,,,,
C2E016,2:48:00,Beau,Deception,Nat20,20,,,,With advantage
C2E016,2:48:00,Beau,Deception,Unknown,Unknown,,,,Disregarded due to advantage
C2E016,2:49:17,Jester,Insight,21,17,,,,
C2E016,3:02:00,Beau,Intimidation,Unknown,Unknown,,,,Disregarded due to advantage
C2E016,3:02:00,Beau,Intimidation,14,13,,,,With advantage
C2E016,3:05:02,Fjord,Deception,9,3,,,,
C2E016,3:05:58,Fjord,Perception,17,17,,,,
C2E016,3:09:43,Jester,Sleight of Hand,9,4,,,,
C2E016,3:13:00,Caleb,Medicine,13,,,,,
C2E016,3:15:02,Molly,Wisdom Save,15,10,,,,Against Skein
C2E016,3:15:12,Beau,Wisdom Save,17,14,,,,Against Skein
C2E016,3:18:05,Molly,Constitution Save,18,16,,,,Against Skein
C2E016,3:18:07,Beau,Constitution Save,20,17,,,,Against Skein
C2E016,3:20:15,Yasha,Investigation,6,,,,,
C2E016,3:31:21,Yasha,Persuasion,11,13,,,,
C2E017,0:18:13,Jester,Attack,5,2,,4 to Beau,,Unarmed Strike
C2E017,0:19:11,Jester,Attack,9,6,,,,Unarmed Strike
C2E017,0:33:26,Fjord,Dexterity,Nat1,1,,,,With disadvantage (disadvantage not rolled)
C2E017,0:34:12,Fjord,Dexterity,Unknown,Unknown,,,,Disregarded due to disadvantage
C2E017,0:34:12,Fjord,Dexterity,Nat1,1,,,,With disadvantage
C2E017,0:35:13,Fjord,Dexterity,Nat1,1,,,,With disadvantage (disadvantage not rolled)
C2E017,0:36:44,Molly,Dexterity,Unknown,Unknown,,,,Disregarded due to disadvantage
C2E017,0:36:44,Molly,Dexterity,19,16,,,,With disadvantage
C2E017,0:37:26,Jester,Dexterity,6,2,,,,Disregarded due to disadvantage
C2E017,0:37:26,Jester,Dexterity,6,2,,,,With disadvantage
C2E017,0:37:56,Yasha,Dexterity,Unknown,Unknown,,,,Disregarded due to disadvantage
C2E017,0:37:56,Yasha,Dexterity,4,2,,,,With disadvantage
C2E017,0:40:11,Caleb,Perception,Nat20,20,,,,
C2E017,0:40:14,Nott,Perception,4,4,,,,
C2E017,0:41:28,Nott,Perception,Nat1,1,,,,
C2E017,0:41:52,Caleb,Perception,20,17,,,,
C2E017,0:42:13,Caleb,Sleight of Hand,6,,,,,
C2E017,0:44:54,Beau,Investigation,17,13,,,,
C2E017,0:50:29,Yasha,Strength,Unknown,Unknown,,,,Disregarded due to advantage
C2E017,0:50:29,Yasha,Strength,17,12,,,,With advantage
C2E017,0:51:11,Yasha,Strength,Unknown,Unknown,,,,Disregarded due to advantage
C2E017,0:51:11,Yasha,Strength,24,19,,,,With advantage (rolled with save mod)
C2E017,0:53:05,Jester,Strength,Nat20,20,,,,
C2E017,0:57:00,Caleb,Perception,15,12,,,,
C2E017,1:08:38,Caleb,Attack,3,2,,,,Shortbow with disadvantage
C2E017,1:08:38,Caleb,Attack,Unknown,Unknown,,,,Disregarded due to disadvantage
C2E017,1:09:29,Caleb,Attack,8,7,,,,Shortbow with disadvantage
C2E017,1:09:29,Caleb,Attack,Unknown,Unknown,,,,Disregarded due to disadvantage
C2E017,1:10:03,Caleb,Attack,Unknown,Unknown,,,,Disregarded due to disadvantage
C2E017,1:10:03,Caleb,Attack,10,9,,,,Shortbow with disadvantage
C2E017,1:10:49,Nott,Attack,Unknown,Unknown,,,,Disregarded due to disadvantage
C2E017,1:10:49,Nott,Attack,11,5,,,,Shortbow with disadvantage
C2E017,1:11:06,Nott,Attack,Unknown,Unknown,,,,Disregarded due to disadvantage
C2E017,1:11:06,Nott,Attack,12,6,,,,Shortbow with disadvantage
C2E017,1:11:30,Nott,Attack,Unknown,Unknown,,,,Disregarded due to disadvantage
C2E017,1:11:30,Nott,Attack,15,9,,,,Shortbow with disadvantage
C2E017,1:12:03,Nott,Attack,Unknown,Unknown,,,,Disregarded due to disadvantage
C2E017,1:12:03,Nott,Attack,Unknown,Unknown,,,,Shortbow with disadvantage
C2E017,1:12:03,Nott,Attack,Unknown,Unknown,,,,Disregarded due to disadvantage
C2E017,1:12:03,Nott,Attack,20,14,,,,Shortbow with disadvantage
C2E017,1:12:40,Nott,Attack,23,17,,,,Shortbow
C2E017,1:12:40,Nott,Attack,23,17,,,,Shortbow
C2E017,1:12:58,Nott,Attack,16,10,,,,Shortbow
C2E017,1:12:58,Nott,Attack,21,15,,,,Shortbow
C2E017,1:19:25,Jester,Performance,18,17,,,,
C2E017,1:20:31,Jester,Sleight of Hand,11,6,,,,
C2E017,1:27:20,Beau,Strength,5,5,,,,
C2E017,1:27:39,Beau,Strength,12,12,,,,
C2E017,1:33:55,Yasha,Strength,Unknown,Unknown,,,,Disregarded due to advantage
C2E017,1:33:55,Yasha,Strength,Nat20,20,,,,With advantage
C2E017,1:34:46,Yasha,Strength,7,4,,,,
C2E017,1:35:45,Yasha,Strength,Unknown,Unknown,,,,Disregarded due to advantage
C2E017,1:35:45,Yasha,Strength,21,18,,,,With advantage
C2E017,1:36:06,Yasha,Strength,Unknown,Unknown,,,,Disregarded due to advantage
C2E017,1:36:06,Yasha,Strength,21,18,,,,With advantage
C2E017,1:36:39,Yasha,Strength,Unknown,Unknown,,,,Disregarded due to advantage
C2E017,1:36:39,Yasha,Strength,14,11,,,,With advantage
C2E017,1:36:53,Yasha,Strength,Unknown,Unknown,,,,Disregarded due to advantage
C2E017,1:36:53,Yasha,Strength,10,7,,,,With advantage
C2E017,1:37:06,Yasha,Strength,Unknown,Unknown,,,,Disregarded due to advantage
C2E017,1:37:06,Yasha,Strength,14,11,,,,With advantage
C2E017,1:37:25,Yasha,Strength,Unknown,Unknown,,,,Disregarded due to advantage
C2E017,1:37:25,Yasha,Strength,17,14,,,,With advantage
C2E017,1:37:42,Yasha,Strength,Unknown,Unknown,,,,Disregarded due to advantage
C2E017,1:37:42,Yasha,Strength,22,19,,,,With advantage
C2E017,1:38:02,Yasha,Strength,Unknown,Unknown,,,,Disregarded due to advantage
C2E017,1:38:02,Yasha,Strength,21,18,,,,With advantage
C2E017,1:38:24,Yasha,Strength,Unknown,Unknown,,,,Disregarded due to advantage
C2E017,1:38:24,Yasha,Strength,19,16,,,,With advantage
C2E017,1:45:38,Jester,Charisma,Nat1,1,,,,
C2E017,1:50:32,Caleb,Investigation,24,17,,,,
C2E017,1:52:33,Caleb,Deception,13,,,,,
C2E017,2:21:59,Frumpkin,Stealth,Nat1,1,,,,
C2E017,2:25:06,Nott,Stealth,Unknown,Unknown,,,,Disregarded due to advantage
C2E017,2:25:06,Nott,Stealth,19,11,,,,With advantage
C2E017,2:25:24,Nott,Perception,4,4,,,,
C2E017,2:40:41,Fjord,Perception,Nat1,1,,,,
C2E017,2:40:43,Molly,Perception,17,14,,,,
C2E017,2:40:44,Nott,Perception,18,18,,,,
C2E017,2:40:47,Jester,Perception,9,5,,,,
C2E017,2:40:49,Beau,Perception,20,17,,,,
C2E017,2:40:51,Yasha,Perception,6,,,,,
C2E017,2:40:52,Caleb,Perception,Unknown,Unknown,,,,
C2E017,2:42:04,Beau,Perception,5,2,,,,
C2E017,2:42:05,Caleb,Perception,10,7,,,,
C2E017,2:42:08,Nott,Perception,9,9,,,,
C2E017,2:42:08,Jester,Perception,16,12,,,,
C2E017,2:42:08,Yasha,Perception,6,,,,,
C2E017,2:42:11,Fjord,Perception,9,9,,,,
C2E017,2:45:32,Caleb,Arcana,18,11,,,,
C2E017,2:45:42,Fjord,Arcana,9,7,,,,
C2E017,2:50:17,Beau,Initiative,Nat20,20,,,,
C2E017,2:50:19,Molly,Initiative,Nat20,20,,,,
C2E017,2:50:28,Caleb,Initiative,18,17,,,,
C2E017,2:50:30,Nott,Initiative,16,12,,,,
C2E017,2:50:39,Jester,Initiative,6,2,,,,
C2E017,2:50:39,Fjord,Initiative,6,6,,,,
C2E017,2:50:40,Yasha,Initiative,6,4,,,,
C2E017,2:52:41,Beau,Attack,20,14,,,,Unarmed Strike
C2E017,2:52:42,Beau,Attack,13,7,,,,Unarmed Strike
C2E017,2:52:50,Beau,Damage,12,,,12 to Otyugh,,
C2E017,2:53:16,Beau,Attack,10,4,,,,Unarmed Strike
C2E017,2:55:45,Beau,Constitution Save,6,3,,,,Against Bite
C2E017,2:57:53,Beau,Attack,Unknown,Unknown,,,,Unarmed Strike Reaction with disadvantage
C2E017,2:57:53,Beau,Attack,Unknown,Unknown,,,,Disregarded due to disadvantage
C2E017,2:58:11,Nott,Attack,21,15,,,,Hand Crossbow
C2E017,2:58:22,Nott,Damage,19,,,19 to Otyugh,,
C2E017,2:59:44,Jester,Damage,7,,,7 Necrotic to Otyugh,,Toll the Dead
C2E017,3:01:18,Yasha,Attack,14,8,,,,Magician's Judge
C2E017,3:01:46,Yasha,Damage,20,,,20 to Otyugh,,
C2E017,3:02:36,Fjord,Spell Attack,23,17,,,,Eldritch Blast
C2E017,3:02:42,Fjord,Damage,14,,,14 to Otyugh,,
C2E017,3:03:06,Beau,Attack,18,12,,,,Unarmed Strike with disadvantage
C2E017,3:03:06,Beau,Attack,Unknown,Unknown,,,,Disregarded due to disadvantage
C2E017,3:03:21,Beau,Damage,9,,,9 to Otyugh,,
C2E017,3:04:43,Beau,Attack,Nat20,20,Y,,,Disregarded due to disadvantage
C2E017,3:04:43,Beau,Attack,14,8,,,,Staff Reaction with disadvantage
C2E017,3:05:12,Yasha,Constitution Save,8,4,,,,Against Bite
C2E017,3:05:33,Beau,Damage,7,,,7 to Otyugh,,
C2E017,3:07:06,Jester,Damage,12,,,12 Cold to Otyugh,,Hellish Rebuke (2nd)
C2E017,3:08:59,Caleb,Spell Attack,26,19,,,,Scorching Ray
C2E017,3:08:59,Caleb,Spell Attack,10,3,,,,Scorching Ray
C2E017,3:08:59,Caleb,Spell Attack,16,9,,,,Scorching Ray
C2E017,3:09:01,Yasha,Attack,Nat20,20,Y,,,Disregarded due to disadvantage
C2E017,3:09:01,Yasha,Attack,13,7,,,,Magician's Judge Reaction with disadvantage
C2E017,3:09:29,Caleb,Damage,15,,,15 Fire to Otyugh,,
C2E017,3:10:11,Nott,Attack,10,4,,,,Hand Crossbow
C2E017,3:10:34,Nott,Attack,18,12,,,,Hand Crossbow SA
C2E017,3:10:45,Nott,Damage,19,,,19 to Otyugh,,With Fury of the Small
C2E017,3:11:39,Jester,Damage,2,,,2 Necrotic to Otyugh,,Toll the Dead
C2E017,3:12:41,Yasha,Attack,Unknown,Unknown,,,,Disregarded due to advantage
C2E017,3:12:41,Yasha,Attack,Nat20,20,Y,,,Magician's Judge Reckless
C2E017,3:13:28,Yasha,Damage,41,,,41 to Otyugh,1,HDYWTDT
C2E017,3:16:32,Jester,Medicine,23,17,,,,
C2E017,3:17:25,Yasha,Healing,Unknown,Unknown,,,,"Potion of Regular Healing, Jester heals unknown points"
C2E017,3:17:37,Fjord,Healing,Unknown,Unknown,,,,"Potion of Regular Healing, Beau heals unknown points"
C2E017,3:25:58,Jester,Healing,10,,,,,"Cure Wounds (1st), Beau heals 10 points"
C2E017,3:25:12,Yasha,Healing,Unknown,Unknown,,,,"Potion of Regular Healing, Yasha heals unknown points"
C2E017,3:25:40,Jester,Athletics,22,19,,,,
C2E017,3:26:51,Beau,Initiative,Nat20,20,,,,
C2E017,3:26:52,Caleb,Initiative,Nat1,1,,,,
C2E017,3:27:11,Jester,Initiative,22,18,,,,
C2E017,3:27:11,Molly,Initiative,21,18,,,,
C2E017,3:27:23,Yasha,Initiative,15,13,,,,
C2E017,3:27:37,Nott,Initiative,9,5,,,,
C2E017,3:27:39,Fjord,Initiative,6,6,,,,
C2E017,3:28:40,Beau,Animal Handling,20,17,,,,
C2E017,3:29:11,Jester,Damage,5,,,5 to Wolf 1,,Sacred Flame
C2E017,3:30:07,Molly,Damage,1,,,1 Psychic to Wolf 1,,Vicious Mockery
C2E017,3:31:08,Jester,Dexterity Save,20,16,,4 (16/2/2) Cold to Jester,,Against Cold Breath
C2E017,3:31:10,Caleb,Dexterity Save,Unknown,Unknown,,16 Cold to Caleb,,Against Cold Breath
C2E017,3:31:13,Yasha,Dexterity Save,Nat1,1,,16 Cold to Yasha,,Against Cold Breath
C2E017,3:32:22,Molly,Dexterity Save,8,5,,26 Cold to Molly,,Against Cold Breath
C2E017,3:32:22,Fjord,Dexterity Save,12,11,,13 (26/2) Cold to Fjord,,Against Cold Breath
C2E017,3:33:44,Yasha,Attack,Unknown,Unknown,,,,Disregarded due to advantage
C2E017,3:33:44,Yasha,Attack,Nat20,20,Y,,,Magician's Judge Reckless
C2E017,3:34:21,Yasha,Damage,27,,,27 to Wolf 1,,
C2E017,3:34:47,Nott,Attack,25,19,,,,Hand Crossbow SA
C2E017,3:34:55,Nott,Damage,16,,,16 to Wolf 1,,
C2E017,3:35:06,Nott,Attack,16,10,,,,Hand Crossbow
C2E017,3:35:09,Nott,Damage,6,,,6 to Wolf 1,,
C2E017,3:37:52,Beau,Attack,Unknown,Unknown,,,,Disregarded due to advantage
C2E017,3:37:52,Beau,Attack,25,19,,,,Staff with advantage
C2E017,3:38:00,Beau,Attack,Unknown,Unknown,,,,Disregarded due to advantage
C2E017,3:38:00,Beau,Attack,13,7,,,,Unarmed Strike with advantage
C2E017,3:38:08,Beau,Damage,6,,,6 to Wolf 2,,
C2E017,3:38:12,Beau,Damage,8,,,8 to Wolf 2,,
C2E017,3:38:52,Caleb,Damage,6,,,6 to Wolf 2,,Maximilian's Earthen Grasp
C2E017,3:39:17,Jester,Attack,17,12,,,,Handaxe
C2E017,3:39:23,Jester,Damage,9,,,9 to Wolf 1,,
C2E017,3:40:16,Molly,Attack,12,7,,,,Scimitar
C2E017,3:40:24,Molly,Attack,Nat1,1,,,,Scimitar
C2E017,3:41:58,Yasha,Strength Save,24,19,,,,Against Wolf 1 attack
C2E017,3:42:50,Beau,Attack,14,8,,,,Staff AoO
C2E017,3:43:00,Beau,Damage,8,,,8 to Wolf 2,,
C2E017,3:43:43,Yasha,Attack,Nat1,1,,,,Disregarded due to advantage
C2E017,3:43:43,Yasha,Attack,Nat20,20,Y,,,Magician's Judge Reckless
C2E017,3:44:15,Yasha,Damage,23,,,23 to Wolf 1,1,HDYWTDT
C2E017,3:45:58,Nott,Attack,14,8,,,,Hand Crossbow SA
C2E017,3:46:07,Nott,Damage,12,,,12 to Wolf 2,,
C2E017,3:46:26,Nott,Attack,10,4,,,,Hand Crossbow
C2E017,3:47:28,Fjord,Attack,26,19,,,,Wastehunter Falchion
C2E017,3:47:37,Fjord,Damage,13,,,17 (13 + 4 Necrotic) to Wolf 2,,
C2E017,3:48:23,Caleb,Spell Attack,8,2,,,,Scorching Ray
C2E017,3:48:25,Caleb,Spell Attack,25,19,,,,Scorching Ray
C2E017,3:48:29,Caleb,Spell Attack,22,16,,,,Scorching Ray
C2E017,3:48:38,Caleb,Damage,9,,,9 Fire to Wolf 2,,
C2E017,3:49:25,Beau,Attack,Nat1,1,,,,Staff
C2E017,3:49:34,Beau,Attack,17,11,,,,Unarmed Strike
C2E017,3:49:40,Beau,Damage,8,,,8 to Wolf 2,,
C2E017,3:50:10,Beau,Attack,Nat1,1,,,,Unarmed Strike
C2E017,3:51:08,Molly,Attack,23,18,,,,Scimitar
C2E017,3:51:18,Molly,Damage,7,,,7 to Wolf 2,,
C2E017,3:51:28,Molly,Attack,21,16,,,,Scimitar
C2E017,3:51:34,Molly,Damage,7,,,7 to Wolf 2,1,HDYWTDT
C2E017,3:53:11,Jester,Healing,14,,,,,"Prayer of Healing; Fjord, Beau, Caleb, Jester, Molly, and Yasha heal 14 points"
C2E018,0:13:00,Nott,Initiative,23,19,,,,
C2E018,0:13:02,Caleb,Initiative,20,19,,,,
C2E018,0:13:09,Jester,Initiative,19,15,,,,
C2E018,0:13:18,Beau,Initiative,14,10,,,,
C2E018,0:13:19,Molly,Initiative,14,17,,,,
C2E018,0:13:38,Fjord,Initiative,8,8,,,,
C2E018,0:13:39,Yasha,Initiative,6,4,,,,
C2E018,0:15:19,Nott,Attack,8,2,,,,Hand Crossbow
